outer_wall_thickness,inside_wall_side_thickness,inside_wall_middle_thickness,height,width,sigma0,youngs,predicted_max_force
2.77,2.2,1.77,75.59,128.05,249.63,72332.6,32.567034184651064
2.74,1.98,1.59,75.93,128.11,275.22,66095.3,32.04555956259078
2.87,1.73,1.27,75.72,127.52,258.78,69791.4,30.29175347306723
2.54,1.73,1.37,75.91,127.23,254.44,70010.4,25.661390005407455
2.87,2.04,1.33,75.61,128.05,244.75,72208.8,30.935817858383828
2.65,1.87,1.61,75.48,127.6,262.05,73473.5,29.760973303520544
2.87,1.75,1.52,76.29,127.23,241.48,75563.8,30.507458271213366
2.68,2.1,1.35,75.9,128.33,276.58,63627.8,30.62478647178291
2.81,2.09,1.51,75.85,127.76,274.26,76688.6,33.957493292161146
2.5,1.75,1.55,76.03,128.28,276.27,63958.7,27.04919354378167
2.68,2.1,1.21,75.97,127.59,284.95,64001.6,30.546247309222693
2.72,1.85,1.36,76.33,128.55,253.67,74105.7,29.016733441309796
2.66,1.79,1.31,76.15,127.28,248.51,73470.5,27.217498066761507
2.9,2.05,1.67,76.09,127.55,241.77,63467.7,31.96001549155831
2.64,2.02,1.25,75.23,127.35,287.66,68316.8,30.25191351871122
2.62,2.06,1.24,76.5,128.2,290.44,72745.0,30.85725795951994
2.64,2.04,1.33,76.07,128.58,292.21,70416.7,31.518992744579307
2.52,2.25,1.76,75.54,127.7,286.96,69200.7,32.02686842806732
2.88,1.92,1.66,75.69,127.36,286.76,66117.1,34.94499038673719
2.87,1.75,1.65,76.56,128.23,264.01,63370.0,32.116304909686804
2.66,2.14,1.34,76.06,128.12,262.88,63428.5,29.330324409526682
2.58,1.71,1.46,75.25,128.14,269.74,70996.3,27.806147337948644
2.71,2.0,1.64,76.26,127.8,252.42,69105.8,30.259128356920726
2.53,2.22,1.2,75.64,127.7,270.9,75807.0,28.922032801847607
2.86,1.9,1.31,75.6,128.49,264.97,65699.5,31.36651749166522
2.82,2.19,1.36,76.05,128.56,262.9,71242.1,32.63116039344614
2.81,2.1,1.4,75.97,127.31,251.77,75302.6,31.440435810782745
2.81,2.02,1.25,75.79,127.92,262.98,70407.9,31.084195949266544
2.76,1.73,1.61,75.39,128.53,243.12,66490.7,28.583981887440316
2.53,1.93,1.49,75.23,128.56,253.12,76294.2,27.47044046465767
2.77,1.98,1.52,75.81,128.41,276.81,64032.5,32.171147307057666
2.78,2.15,1.53,76.58,127.59,251.39,64497.1,31.022133879087008
2.5,2.11,1.61,76.11,128.08,277.84,68984.8,29.65293945227127
2.5,2.02,1.63,75.66,128.03,245.37,71347.9,26.94776801884423
2.71,2.29,1.38,76.02,128.03,282.69,65057.2,32.64638766436617
2.78,1.75,1.72,75.36,127.86,267.79,68443.9,31.59369141094085
2.65,2.12,1.64,75.99,127.22,269.99,71895.7,31.54880430655085
2.54,1.73,1.5,76.11,128.21,272.13,75892.3,28.01793207398255
2.79,2.14,1.75,76.52,128.14,244.42,66180.9,31.661272677365176
2.63,1.93,1.78,75.22,127.72,273.66,71330.4,31.24982621031775
2.79,2.24,1.23,75.3,127.62,284.96,63115.2,32.69585759184447
2.63,1.9,1.74,75.55,127.41,280.89,66494.2,31.04630496605155
2.87,1.91,1.24,76.4,127.21,259.76,66266.4,30.80577234910068
2.67,1.74,1.73,75.32,127.43,256.91,74199.6,29.583482021225976
2.63,2.13,1.71,76.6,127.86,278.0,76709.8,32.7514403104844
2.56,2.1,1.28,76.06,127.37,277.28,69068.0,28.90643981351316
2.79,1.71,1.63,75.25,128.11,256.27,65240.1,29.943264623526446
2.6,2.06,1.3,75.77,127.77,286.8,72660.1,30.528376130463087
2.62,1.85,1.72,75.93,127.41,272.83,69213.2,30.21791469386558
2.78,1.91,1.55,75.25,127.4,248.7,72347.1,30.261185345954985
2.84,2.27,1.48,75.85,127.35,289.97,63260.1,35.114934498153914
2.66,1.75,1.54,75.67,127.75,251.66,73574.5,28.23784854410026
2.83,2.25,1.66,75.6,127.87,255.34,67469.0,33.223088515768225
2.74,1.97,1.35,75.53,128.58,266.28,76369.4,31.087773604374505
2.56,2.26,1.65,75.79,127.63,247.36,70211.8,29.011495701596075
2.6,1.91,1.45,75.82,127.29,242.56,70353.9,26.763400954194097
2.73,2.0,1.32,76.4,128.21,254.41,76654.5,29.921533230768503
2.63,1.78,1.41,75.77,127.73,278.97,69780.3,29.223807294329802
2.64,2.2,1.51,75.33,128.02,245.02,70423.2,29.105554098167843
2.72,2.19,1.71,76.28,127.72,245.73,64530.9,30.63287524453638
2.53,2.03,1.36,76.3,127.8,262.17,75362.0,27.87900650200966
2.77,1.9,1.68,75.55,128.13,241.67,73320.0,30.197904880221998
2.61,2.26,1.34,75.47,127.65,264.47,65916.8,29.401632656538325
2.62,2.0,1.76,75.38,127.39,262.37,69521.9,30.240663116394288
2.78,1.86,1.7,75.44,127.89,271.29,74687.7,32.863777160397106
2.81,1.74,1.37,76.41,127.21,291.03,75774.8,32.94295083414245
2.64,1.99,1.39,76.28,127.85,262.3,72194.7,29.168741020169662
2.67,1.94,1.3,76.33,127.62,287.25,66001.4,30.398291714237033
2.87,1.95,1.2,75.89,127.42,242.21,76545.0,30.092858358618017
2.52,1.9,1.78,76.02,127.61,291.08,72612.0,31.00261921448096
2.73,1.87,1.5,76.22,128.5,276.58,75393.5,31.865414435189294
2.56,2.1,1.33,76.38,127.46,242.23,71008.7,26.57903276181885
2.82,1.8,1.38,76.04,127.44,279.4,66757.7,31.773404836989315
2.65,2.12,1.41,75.28,127.93,256.17,72317.0,29.5325080776732
2.61,1.73,1.29,76.29,128.02,247.33,68628.2,25.693851586598228
2.89,2.0,1.46,75.2,127.21,275.44,63217.2,33.141749669035065
2.84,2.17,1.58,75.5,128.37,249.46,76994.5,32.92227135911385
2.75,1.73,1.35,75.35,127.75,286.83,72439.8,31.311477979065515
2.8,2.14,1.22,76.17,127.31,270.08,75632.8,32.24106992716777
2.61,2.26,1.55,75.24,127.86,276.08,67180.8,31.36885899202487
2.87,1.88,1.66,75.58,127.39,246.32,69146.9,31.466632666340004
2.52,2.17,1.64,75.2,128.5,244.75,73528.3,28.17315609429518
2.7,2.17,1.67,76.43,127.28,260.88,74956.4,32.16199256779403
2.61,1.88,1.54,75.31,128.47,262.3,76860.4,29.313131852605196
2.57,1.82,1.75,75.53,127.95,256.48,71125.9,28.35305607215453
2.72,2.05,1.75,76.0,128.04,264.04,73928.1,32.506805675531794
2.77,2.2,1.26,76.34,127.67,286.81,72737.8,33.4720455042595
2.79,1.72,1.66,75.48,127.61,261.98,65958.3,30.6518768808415
2.55,2.16,1.64,75.74,128.08,251.04,66407.5,28.387101916532245
2.69,1.95,1.52,76.48,128.16,271.2,68929.5,30.759495278828652
2.5,2.19,1.45,75.77,127.3,273.77,65743.1,28.61708759057781
2.75,1.83,1.8,76.54,128.45,269.35,69749.3,32.2694218267596
2.52,2.26,1.77,75.59,127.55,276.46,63217.4,30.65662536285693
2.58,2.16,1.28,75.24,127.28,250.42,70051.7,27.49245534879249
2.59,1.99,1.62,75.22,127.87,243.01,65326.8,27.292335957873732
2.57,2.02,1.72,75.73,127.84,263.43,67178.8,29.393217629767335
2.72,1.79,1.24,76.09,127.23,257.47,74625.2,28.56285883042581
2.74,2.25,1.76,76.27,128.57,286.24,72856.6,35.71980350340864
2.54,2.04,1.72,75.28,127.32,277.7,72403.2,30.59447662946532
2.79,1.86,1.32,75.26,128.41,252.24,64946.2,29.068646770724357
2.63,2.1,1.62,75.77,127.94,274.05,64602.1,30.85484762568406
2.75,1.99,1.43,75.81,127.66,248.91,68028.5,29.474194442269734
2.9,2.27,1.63,76.39,128.08,267.17,66730.6,35.34169671568971
2.69,1.73,1.7,75.79,127.88,287.78,67633.3,31.682788311926927
2.51,2.23,1.46,75.68,127.7,267.55,68206.8,28.82514909911704
2.75,1.86,1.76,76.24,127.26,259.14,66129.1,31.03406208896486
2.72,2.07,1.45,76.28,127.49,275.26,71797.8,31.95040308400128
2.81,2.0,1.79,76.02,128.44,260.36,66071.3,32.84478001643886
2.85,1.75,1.33,76.24,127.76,247.66,74818.9,29.871174056527778
2.52,1.95,1.31,76.49,127.71,262.6,64274.2,26.247357540553665
2.53,1.92,1.26,75.26,128.49,252.47,73866.8,26.293622886491974
2.85,1.84,1.76,75.42,128.44,260.33,72826.8,32.973639918323286
2.68,2.24,1.61,75.74,128.24,255.81,73277.6,31.45180715047725
2.55,1.88,1.8,75.75,128.01,280.89,63640.6,29.84894529699382
2.61,1.97,1.36,75.25,128.11,282.19,72296.4,30.176344274078545
2.78,1.94,1.21,76.23,128.4,274.52,69845.9,31.100673201228872
2.67,2.26,1.61,76.49,127.98,255.27,66868.4,30.81298311582607
2.6,1.94,1.5,75.96,128.04,268.49,71691.0,29.306123269059142
2.6,2.11,1.74,76.18,127.49,272.24,68756.2,31.17729069003424
2.63,1.94,1.37,76.0,128.29,269.45,75160.7,29.570913697472704
2.73,2.07,1.41,76.5,127.97,251.71,64322.8,29.472336092022445
2.88,1.93,1.55,75.29,128.21,246.4,65340.9,31.067680639257517
2.73,1.81,1.75,76.42,128.44,286.18,69463.6,33.02740863468564
2.5,1.72,1.36,75.27,127.59,241.56,74608.1,24.519511712154397
2.51,1.85,1.23,76.33,128.4,286.53,67173.3,27.402578404238128
2.51,1.93,1.34,75.41,128.38,251.03,76261.3,26.420583093660255
2.55,1.9,1.35,76.26,128.24,250.4,72804.4,26.408713816527964
2.76,1.78,1.55,76.37,127.44,269.27,72117.2,31.200617950729978
2.52,2.18,1.52,75.46,128.18,253.15,73845.6,28.40624933993611
2.77,2.01,1.3,75.94,127.53,272.19,72103.9,31.509014316054575
2.76,2.25,1.64,75.25,127.62,266.46,63192.7,32.58985974178104
2.87,1.99,1.25,76.29,128.23,247.78,65241.7,30.252664374732333
2.65,1.99,1.63,75.97,127.74,250.47,73013.6,29.444049620262106
2.5,1.94,1.31,75.94,128.09,263.22,66425.6,26.234258993161646
2.88,2.15,1.58,75.69,128.1,259.51,75384.0,34.17133720766135
2.61,2.06,1.66,76.2,127.58,241.45,67534.1,28.138417095389585
2.69,2.23,1.53,76.27,127.77,254.29,66793.9,30.50182482833891
2.53,2.18,1.64,76.36,127.61,282.92,74316.2,31.373071300014956
2.73,1.98,1.49,76.44,127.48,268.73,64553.2,30.74381130495756
2.68,2.18,1.78,75.78,127.84,285.61,72836.9,34.39902995793939
2.74,2.17,1.31,75.47,128.23,256.33,66703.2,30.207354762908906
2.77,1.97,1.66,76.18,127.26,272.32,65430.1,32.37445006243645
2.82,2.24,1.64,75.27,128.59,244.73,72267.4,32.42721979419089
2.5,2.19,1.23,75.98,127.23,293.75,63480.2,28.91099817805555
2.89,2.13,1.57,76.32,127.92,258.17,67815.8,33.56437270411102
2.55,2.27,1.37,75.41,127.85,257.86,64029.0,28.102673136597517
2.89,2.1,1.39,76.6,127.56,253.14,68857.5,32.26543768614734
2.64,2.26,1.61,75.23,127.62,243.18,63430.8,28.954674947363586
2.53,1.76,1.46,76.48,128.05,290.49,70748.8,28.761956716666717
2.77,1.76,1.44,76.25,127.22,270.54,74835.3,31.059150670150714
2.67,2.27,1.29,75.84,127.4,273.92,75197.4,31.583360616816506
2.8,1.92,1.63,75.83,128.08,249.92,65719.5,30.655022982649214
2.53,1.72,1.72,76.07,128.18,280.99,66825.8,28.6897780742366
2.65,1.96,1.27,75.99,127.46,261.16,66225.6,28.069828496845346
2.78,2.0,1.75,76.0,127.31,276.1,71938.1,33.93991677779407
2.68,1.97,1.51,75.44,127.59,245.72,76706.6,29.142885078870975
2.56,1.94,1.64,75.73,127.88,266.6,72508.8,29.244039585975273
2.81,2.01,1.25,75.43,127.73,279.17,70744.1,32.30312617722798
2.8,2.12,1.34,75.99,128.13,286.67,73691.4,34.06703811076336
2.84,2.1,1.54,75.41,127.24,266.16,67180.7,32.89691418375055
2.63,1.92,1.52,75.21,127.79,269.5,72929.8,29.884711654867218
2.55,2.13,1.42,75.27,128.45,265.18,67183.1,28.618649052264075
2.55,2.03,1.79,75.41,127.31,242.8,76393.9,28.558721334268583
2.85,2.1,1.69,75.64,127.38,277.92,72977.5,35.318728378166114
2.65,1.73,1.49,75.38,128.12,254.21,66221.4,27.405182601097025
2.52,1.99,1.53,76.05,127.47,289.82,63764.6,29.346755423050084
2.8,1.91,1.47,76.17,127.23,246.22,64124.3,29.490396648844992
2.68,2.12,1.29,75.85,127.37,287.65,75578.5,32.15652630688312
2.69,1.76,1.34,75.97,127.61,273.78,75333.9,29.764043202255223
2.73,1.76,1.58,75.46,128.39,267.15,63775.6,29.923750021577874
2.78,1.91,1.42,75.28,127.22,267.35,67235.9,30.765338245099386
2.68,2.13,1.38,76.21,128.31,251.94,71151.4,29.47180718697298
2.77,2.11,1.43,76.07,127.95,258.43,65478.6,30.936838283528076
2.56,2.14,1.52,75.87,128.54,277.5,70232.6,30.465941374849038
2.72,2.22,1.39,75.9,128.48,290.33,69068.3,33.58813640537524
2.54,2.06,1.73,75.55,128.33,258.4,64327.2,28.58484231580401
2.9,1.86,1.49,76.23,127.91,246.73,70747.6,31.38508666269577
2.58,2.17,1.27,75.51,128.58,241.32,67650.9,26.79335359050249
2.63,2.1,1.4,76.16,127.88,270.39,64370.9,29.58841292262123
2.84,2.01,1.8,76.44,128.11,293.17,70992.8,36.66613899246359
2.65,2.05,1.58,75.96,128.29,275.05,68399.6,31.20910395699498
2.65,2.01,1.8,76.27,128.16,252.2,69007.7,30.11597595794656
2.72,2.0,1.67,75.86,127.49,252.95,63606.6,30.062656181217292
2.52,2.26,1.3,75.82,128.59,242.11,72990.7,26.964355593697135
2.64,2.13,1.28,76.36,127.22,286.57,73013.4,31.22097997325382
2.8,2.13,1.7,76.0,127.95,250.7,69923.0,32.316711841509985
2.64,1.99,1.73,75.51,128.29,276.71,73042.8,31.96452391709984
2.75,2.29,1.48,76.31,128.1,266.91,65055.7,32.39447739640555
2.64,1.79,1.47,75.22,128.26,275.95,75347.5,29.972579857510325
2.86,1.89,1.36,75.23,127.96,258.21,71447.9,31.269968836773003
2.59,1.96,1.62,76.0,127.44,241.31,71248.9,27.52334232638505
2.87,2.2,1.22,76.11,128.33,240.93,75214.1,31.126678941514072
2.73,1.82,1.34,75.51,127.88,243.59,71409.1,27.910911907823746
2.56,2.01,1.33,76.24,127.89,244.6,66972.4,26.076826120739454
2.76,1.7,1.31,75.61,128.07,281.54,74051.9,30.92840549010289
2.61,2.1,1.5,75.85,128.03,255.81,68421.6,28.91965808828725
2.77,2.15,1.51,76.25,128.0,247.56,66833.5,30.668549579500862
2.6,2.14,1.65,75.71,127.88,278.08,63158.2,30.91305058133476
2.56,1.85,1.47,76.4,127.78,258.31,74584.8,27.538605385720032
2.75,2.05,1.73,75.52,128.54,258.44,70093.6,32.048512984063294
2.58,1.89,1.58,76.44,128.54,285.95,74054.8,30.689173470544077
2.58,1.76,1.75,76.17,127.71,278.98,75830.7,30.398756538664955
2.58,1.86,1.64,75.94,127.28,248.04,66276.0,27.127717216887916
2.89,1.91,1.78,75.37,128.01,279.36,65571.6,34.96554077698393
2.57,1.91,1.77,75.43,128.17,268.77,66613.2,29.4775973138032
2.54,1.78,1.37,76.25,128.58,270.25,76673.3,27.621108668756804
2.86,2.01,1.74,76.49,127.43,289.67,68518.1,36.07867367309912
2.73,1.89,1.21,76.17,128.1,251.95,75034.6,28.66854935149304
2.79,2.26,1.43,75.48,127.37,242.75,70004.6,30.736808326207736
2.76,1.94,1.29,75.52,128.32,276.46,75825.2,31.75098635221157
2.89,1.85,1.23,75.47,127.27,259.82,74111.2,31.2536453857485
2.63,2.22,1.79,75.75,127.73,257.85,65617.2,30.896218730726744
2.87,2.2,1.63,75.28,127.51,286.2,69069.6,36.0639064686887
2.68,1.82,1.74,75.59,127.47,289.36,71151.6,32.53106869914582
2.58,2.0,1.7,75.92,128.57,268.81,69991.7,30.09842077089327
2.52,2.16,1.4,75.59,127.24,253.53,75599.8,27.883925070305466
2.77,1.87,1.73,75.25,127.41,269.3,66498.6,31.915604416386785
2.7,2.16,1.66,76.02,127.46,250.81,70078.7,30.827658293629455
2.82,1.84,1.62,75.57,128.1,292.01,74214.0,34.741855025597104
2.83,2.19,1.61,75.77,127.29,278.45,75563.0,35.32448320750264
2.65,1.94,1.56,75.69,127.71,285.77,75811.1,32.01628231005891
2.81,2.02,1.44,75.4,127.21,287.34,70439.0,33.67841212173637
2.85,1.89,1.38,75.24,127.7,275.45,69308.9,32.41882290564031
2.85,1.99,1.36,76.37,128.16,242.44,70016.8,30.29282548607121
2.73,1.86,1.67,76.53,128.53,247.09,65826.7,29.351117549830363
2.57,2.18,1.68,75.89,128.44,275.54,67576.3,31.10097237865189
2.59,2.07,1.31,75.3,128.35,291.64,67898.7,30.56872027395339
2.83,2.11,1.25,75.61,127.67,270.95,73520.4,32.60042138785532
2.61,1.94,1.31,75.35,128.07,257.53,63460.4,27.136893453217297
2.73,2.14,1.28,76.25,128.47,289.18,73510.6,33.11084954770065
2.75,1.99,1.31,76.5,128.41,292.92,75416.3,33.230749222242665
2.67,1.78,1.25,75.57,128.09,271.39,73434.7,28.909106820089008
2.55,2.23,1.42,75.56,127.62,242.1,74307.4,27.71486632395643
2.88,1.74,1.38,76.09,127.82,266.13,73372.7,31.889202311396005
2.59,1.72,1.3,75.21,128.31,289.43,70788.7,28.86380554685475
2.82,2.23,1.66,76.36,128.14,262.77,64301.9,33.54767608795585
2.68,2.09,1.42,76.09,127.23,270.23,64974.0,30.280412142311278
2.56,2.13,1.42,76.54,127.4,255.05,70987.8,28.058227778429185
2.65,2.16,1.59,76.2,128.15,291.45,72353.4,33.4649587681168
2.74,2.03,1.28,76.35,128.44,263.53,70645.9,30.38607672465737
2.86,2.27,1.48,75.54,128.13,266.17,72520.3,34.33712896756931
2.77,1.9,1.51,75.89,128.58,281.96,71774.4,32.837407801358
2.51,2.19,1.61,75.29,127.39,245.43,68011.3,27.460362432713467
2.63,2.14,1.46,75.42,127.62,270.21,76135.3,30.98648797280255
2.66,2.01,1.42,76.32,127.84,271.85,63605.8,29.739327629521384
2.76,1.77,1.33,76.25,128.08,249.55,73422.9,28.723589855030085
2.61,1.81,1.73,75.24,128.23,244.81,63884.8,27.22725242732288
2.74,2.08,1.49,76.47,128.34,267.59,75988.4,32.24360485559755
2.74,1.82,1.64,75.47,127.95,250.88,76174.8,30.241105336063427
2.73,1.89,1.69,76.46,128.54,271.0,76407.3,32.40149199315381
2.59,1.9,1.44,75.36,127.56,254.25,72778.1,27.662755798355036
2.62,2.19,1.36,75.37,128.3,260.46,65118.5,29.051143081618264
2.83,2.28,1.2,76.2,127.91,255.81,74930.0,32.05227650471177
2.74,1.72,1.22,76.43,127.8,261.27,69852.4,28.422799292565244
2.64,2.28,1.22,75.44,127.33,279.97,70012.6,30.900450753196836
2.74,1.73,1.46,75.99,127.34,264.91,76520.7,30.249908593821104
2.73,2.23,1.23,76.01,128.53,286.26,68173.0,32.68205436922672
2.65,1.76,1.31,75.46,128.25,264.15,67208.9,27.710550496753015
2.63,2.18,1.4,76.15,127.99,283.12,71233.1,31.595203164626994
2.89,1.91,1.34,75.5,128.02,291.29,69889.3,34.3849241247877
2.65,2.21,1.77,76.32,127.53,242.86,66617.8,29.900091628445082
2.71,1.81,1.8,76.07,127.68,258.22,71863.3,30.78592973678367
2.69,2.23,1.76,75.47,128.29,259.1,63627.7,31.64221922729037
2.57,1.96,1.58,75.26,128.18,257.19,63942.1,27.754682953753743
2.87,2.17,1.44,76.39,127.36,262.96,67081.9,33.13461023733812
2.86,1.84,1.25,76.21,127.93,250.15,63135.0,29.466845197195724
2.88,2.09,1.42,75.87,128.09,292.33,72516.8,35.83122118129411
2.76,1.94,1.75,75.25,127.94,251.72,71528.9,31.208532870273146
2.84,2.01,1.78,75.82,127.64,258.41,66086.0,33.00904720265312
2.66,2.15,1.26,75.42,127.41,254.24,72725.7,28.992985744555384
2.52,2.14,1.52,76.07,127.78,285.04,64495.4,29.805779689552836
2.59,1.87,1.75,76.07,128.43,267.8,76521.8,30.25169201967033
2.76,1.92,1.55,75.96,127.35,249.97,65576.1,29.69294866530261
2.86,2.18,1.64,75.48,127.48,258.27,66336.2,33.29945302364747
2.84,2.17,1.57,75.71,127.39,273.18,66620.5,33.991366657150095
2.5,2.08,1.55,76.5,127.95,289.34,73182.0,30.439664110679544
2.8,1.89,1.73,76.1,127.72,267.25,68986.9,32.704727947697805
2.82,2.19,1.52,75.38,127.7,246.5,65224.0,31.1888161165801
2.55,1.97,1.79,75.23,128.53,250.59,64610.6,27.939221294019674
2.88,2.08,1.28,75.71,127.6,273.79,70943.8,33.33180572440331
2.82,1.8,1.74,76.44,127.48,280.22,67115.5,33.58247319108871
2.73,1.96,1.55,75.48,128.33,285.72,70609.1,32.874474556374324
2.79,2.03,1.52,76.56,128.53,244.01,65925.5,30.135372619652415
2.71,1.9,1.49,75.52,127.32,283.71,66922.2,31.341206001444064
2.76,2.16,1.21,75.89,127.48,251.35,74395.6,30.12284208556271
2.72,1.77,1.59,75.93,128.15,273.97,73474.7,31.247200838445295
2.51,2.05,1.65,75.76,127.35,252.7,65175.8,27.3027741079015
2.74,2.05,1.52,75.92,128.0,261.5,69709.6,31.20937017598176
2.59,1.8,1.43,75.27,127.83,266.61,72535.5,28.121211941767868
2.52,2.13,1.59,75.98,127.43,277.71,71470.0,30.088849597798415
2.62,1.92,1.69,76.49,128.08,253.98,66940.9,28.740293847536535
2.86,2.09,1.24,76.57,128.25,261.59,68086.0,31.8764785697568
2.89,1.98,1.27,75.32,128.02,291.5,74395.2,34.750795016521536
2.66,1.76,1.76,75.74,127.28,268.07,69236.7,30.166888412218285
2.85,2.16,1.48,76.26,128.02,258.33,72235.7,33.06667139137842
2.89,2.24,1.37,75.35,127.63,245.81,73211.6,32.2657941061138
2.51,1.95,1.21,76.31,127.64,248.16,72435.3,25.315560572074972
2.72,1.71,1.53,75.47,127.23,242.39,63544.0,27.28828673355231
2.76,2.2,1.38,76.54,128.25,293.7,68279.0,34.19688416290656
2.69,1.96,1.62,75.51,127.25,265.73,67594.3,30.52944642935411
2.74,2.09,1.62,76.27,127.48,281.43,66517.5,33.174585803412654
2.74,2.27,1.77,76.0,128.06,281.51,74574.9,35.51545133717612
2.54,1.83,1.61,75.64,128.05,283.22,76499.3,29.971593787375312
2.56,1.74,1.36,75.6,128.27,288.38,71855.7,28.755673914877732
2.82,1.76,1.42,75.4,127.48,250.07,69745.7,29.564827595266323
2.74,2.1,1.41,75.5,128.14,245.4,76682.0,30.143979064163275
2.81,2.29,1.65,75.87,127.33,278.98,65949.3,34.90479642053408
2.51,1.77,1.56,75.62,127.94,277.57,67908.4,27.790176183415795
2.58,1.99,1.49,76.36,127.31,258.77,71396.9,28.337353106758727
2.66,1.98,1.72,76.25,127.35,264.25,71979.0,30.97958104379832
2.87,1.84,1.35,76.1,128.06,241.7,70321.9,29.82051598602409
2.81,1.98,1.3,76.3,127.36,281.64,67452.0,32.32913298390356
2.56,2.26,1.63,75.63,128.13,261.09,76457.0,30.665438421537218
2.68,1.8,1.8,75.78,128.09,274.47,64717.2,31.012062888967947
2.55,1.89,1.44,75.4,127.34,243.6,74081.8,26.349037120213623
2.61,2.27,1.23,75.85,127.21,253.99,66383.2,28.140478466939115
2.71,1.98,1.58,75.49,127.41,266.3,71020.0,31.102591364580192
2.69,1.87,1.22,75.86,128.38,280.69,64663.9,29.551908516936194
2.61,2.06,1.6,76.49,127.81,245.7,64145.0,27.96335460527753
2.6,2.04,1.78,75.71,127.23,251.57,64121.3,28.890942852577908
2.71,1.88,1.25,75.59,128.28,271.92,69135.2,29.67571148290172
2.63,1.75,1.3,75.51,127.41,251.55,76134.6,27.042161005115034
2.76,2.1,1.45,76.56,127.69,293.76,75965.7,34.56590892868833
2.75,2.24,1.34,76.25,128.35,257.8,72211.4,31.382982918889027
2.76,1.7,1.53,76.53,127.78,292.42,65014.0,32.019049271107136
2.71,2.25,1.24,76.42,127.83,266.5,70161.2,30.912727485329427
2.68,2.3,1.8,75.99,128.05,288.0,65777.8,34.68396759764717
2.77,2.21,1.7,75.34,127.56,263.49,71038.9,33.28646996798268
2.53,2.15,1.68,76.36,127.49,272.0,63373.6,29.542162700256497
2.52,1.71,1.29,75.73,127.42,287.17,74686.8,27.77482514742833
2.55,2.04,1.43,76.23,127.56,250.85,63384.0,26.634318821335867
2.7,1.72,1.35,75.38,127.61,275.58,73563.4,29.742337738499785
2.82,2.02,1.68,76.39,127.99,265.53,63372.6,32.82956252859738
2.77,1.96,1.75,76.03,127.2,241.58,73420.9,30.81241650202135
2.53,1.95,1.61,75.31,127.81,272.4,76273.8,29.541085769364216
2.72,2.29,1.62,76.41,128.34,246.98,67464.7,31.086685818132835
2.89,1.99,1.29,76.42,128.16,261.14,74895.1,32.50083672569788
2.73,2.27,1.69,75.28,128.47,289.81,64772.3,34.82521806436871
2.69,2.24,1.49,76.38,127.64,277.04,63438.8,31.92927336074895
2.65,2.26,1.27,76.45,127.25,282.23,68001.8,31.156412688494882
2.79,2.18,1.34,76.35,127.41,273.76,66879.1,32.440426680185695
2.79,1.84,1.77,76.11,127.4,240.96,73362.2,30.618130865821243
2.73,2.09,1.77,75.26,127.81,288.79,75635.0,35.090853278919965
2.76,2.21,1.43,75.33,127.87,254.28,71279.5,31.267634142528053
2.57,1.96,1.26,76.6,127.84,267.3,71838.4,27.78367168707696
2.78,2.19,1.29,75.74,127.32,286.26,63301.3,32.69417304400538
2.8,2.07,1.53,75.9,128.0,288.79,75432.0,34.99284322175454
2.53,1.79,1.49,75.59,127.65,278.49,63829.7,27.548794189871572
2.74,1.81,1.63,75.9,127.88,258.41,75327.7,30.749928908552036
2.6,1.73,1.27,75.66,128.25,242.09,75265.9,25.636769798481353
2.89,1.85,1.79,75.74,127.7,263.29,67582.8,33.59687047970017
2.51,2.28,1.67,75.59,127.42,270.25,68104.5,30.118424053349784
2.56,2.18,1.34,75.34,127.93,286.32,67860.8,30.278489711568298
2.53,1.81,1.65,76.18,127.61,289.74,71767.2,29.904664359953884
2.56,2.01,1.52,76.0,128.5,275.05,66541.5,29.27930205561229
2.59,2.04,1.71,75.68,127.45,272.92,68724.6,30.587318640713377
2.86,2.06,1.45,75.84,127.22,249.59,76345.6,32.043575543271984
2.68,1.71,1.41,75.24,128.57,252.76,66701.1,27.37742434921411
2.51,1.84,1.39,75.66,127.31,281.96,63179.8,27.217245549906536
2.51,1.73,1.62,75.51,128.46,241.96,66630.5,25.029808848093765
2.8,2.27,1.63,76.16,128.11,286.11,66601.7,35.48132573680137
2.8,1.97,1.49,76.02,128.47,274.56,73819.5,33.060396126692766
